,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
LDLRAP1,0,0,0,1,0,2,0,0,1,0,0,0
LECT2,0,0,0,0,3,0,0,0,7,0,0,0
LEF1,0,0,0,0,0,1,1,0,0,0,0,0
LEFTY2,0,0,0,1,0,4,1,3,8,0,0,0
LEMD3,0,0,0,0,2,2,0,0,0,0,0,1
LEP,0,0,0,0,0,0,0,1,0,0,0,0
LETM1,0,0,0,3,1,0,0,3,2,0,0,0
LFNG,0,0,0,0,5,3,1,1,0,0,0,1
LGALS2,0,0,0,0,0,0,1,1,3,0,1,0
LGALS3,0,0,0,1,1,0,0,0,6,0,0,0
LGI4,0,0,0,1,1,6,2,1,0,0,0,0
LGR4,0,0,0,3,0,0,2,2,5,0,0,0
LGR5,0,0,0,2,1,19,2,1,5,0,0,0
LHCGR,0,0,0,1,0,2,1,1,9,0,0,1
LHX1,0,0,0,0,2,0,1,0,0,0,0,0
LHX3,0,0,0,0,4,4,0,2,0,0,0,0
LHX4,0,0,0,1,1,0,1,2,4,0,0,0
LIAS,0,0,0,1,0,0,0,0,24,2,0,0
LIF,0,0,0,0,0,0,0,1,1,0,0,2
LIFR,0,0,0,0,4,8,1,1,14,0,0,0
LIG1,0,0,0,0,4,12,1,1,9,0,0,0
LIG3,0,0,0,0,7,6,0,0,8,0,0,1
LIG4,0,0,0,0,2,3,0,0,1,1,0,0
LIM2,0,0,0,3,0,2,0,0,2,0,0,0
LIMK1,0,0,0,4,0,1,0,0,11,0,0,9
LIMS2,0,0,0,0,2,0,1,0,2,0,0,0
LIN28A,0,0,0,0,1,0,1,0,2,0,0,0
LINGO2,0,0,0,0,1,2,0,0,0,0,0,0
LINS1,0,0,0,0,4,6,0,0,5,0,0,0
LIPA,0,0,0,0,0,0,0,0,5,0,0,0
LIPC,0,0,0,0,5,4,0,0,3,0,0,2
LIPE,0,0,0,4,0,12,1,3,16,0,0,1
LIPN,0,0,0,1,0,1,2,0,0,0,0,0
LITAF,0,0,0,0,6,1,1,0,7,1,2,2
LLGL1,0,0,0,0,6,11,2,1,4,1,1,0
LMBR1,0,0,0,0,3,0,0,0,5,0,0,0
LMNA,0,0,0,1,1,3,0,0,21,0,0,0
LMNB1,0,0,0,1,1,0,0,0,1,0,0,0
LMNB2,0,0,0,1,6,3,1,2,13,0,0,0
LMO4,0,0,0,0,0,0,1,1,0,0,0,0
LMOD3,0,0,0,1,2,10,0,3,0,0,0,0
LMTK3,0,0,0,1,2,1,6,4,3,0,0,1
LMX1B,0,0,0,2,0,0,0,1,0,1,1,3
LNX2,0,0,0,0,0,5,1,0,4,0,0,1
LOC118142757,0,0,0,0,0,1,1,0,0,0,0,0
LONP1,0,0,0,1,6,15,0,1,4,0,0,0
LOXHD1,0,0,0,2,5,13,1,12,20,0,0,2
LOXL2,0,0,0,2,3,2,1,4,6,0,0,1
LPAR1,0,0,0,0,0,0,0,0,4,0,0,0
LPAR6,0,0,0,1,0,1,0,2,12,0,0,0
LPIN1,0,0,0,6,6,1,2,0,1,0,0,0
LPIN2,0,0,0,1,1,14,1,0,1,0,0,0
LPL,0,0,0,1,0,7,0,0,2,0,0,0
LRBA,0,0,0,2,4,28,1,2,23,0,0,1
LRCH1,0,0,0,2,4,3,2,0,0,0,1,0
LRFN5,0,0,0,0,0,1,1,0,3,0,0,0
LRGUK,0,0,0,3,1,21,0,0,5,0,0,0
LRP1,0,0,0,7,7,22,8,8,55,2,1,4
LRP1B,0,0,0,4,3,21,2,0,11,0,0,0
LRP2,0,0,0,6,5,38,4,12,26,0,1,1
LRP4,0,0,0,4,3,3,1,2,17,0,0,2
LRP5,0,0,0,5,4,5,3,16,23,1,0,1
LRP6,0,0,0,6,0,2,1,1,0,0,0,2
LRP8,0,0,0,3,1,6,0,0,12,0,0,2
LRPAP1,0,0,0,0,1,3,2,1,1,0,0,9
LRPPRC,0,0,0,2,3,11,1,1,0,2,0,1
LRRC4,0,0,0,0,0,6,1,1,0,0,0,0
LRRC41,0,0,0,0,0,6,1,0,2,0,0,2
LRRC51,0,0,0,0,0,1,0,0,3,0,0,23
LRRC69,0,0,0,0,1,1,0,0,1,0,0,0
LRRC8A,0,0,0,0,2,4,1,0,0,0,0,0
LRRTM1,0,0,0,1,0,0,0,0,4,0,0,0
LRSAM1,0,0,0,1,4,9,2,4,0,0,1,0
LRTOMT,0,0,0,0,1,1,1,4,0,0,0,2
LTBP1,0,0,0,4,7,5,0,1,25,0,0,2
LTBP2,0,0,0,0,9,9,1,0,28,0,0,11
LTBP3,0,0,0,5,4,1,2,3,7,0,0,5
LTBP4,0,0,0,4,7,7,0,0,29,1,1,2
LTBR,0,0,0,0,0,0,0,1,10,0,0,0
LYL1,0,0,0,0,0,0,0,0,5,0,0,0
LYN,0,0,0,1,0,0,0,0,1,0,0,0
LYRM4,0,0,0,0,0,0,1,0,0,0,0,0
LYST,0,0,0,7,5,44,2,0,18,1,0,2
LZTS1,0,0,0,2,0,4,0,0,5,0,0,3
MAB21L2,0,0,0,1,0,0,0,0,0,0,0,0
MACF1,0,0,0,3,14,47,5,7,17,0,0,0
MACROD2,0,0,0,0,1,3,0,0,1,0,0,0
MAD2L1,0,0,0,0,0,2,0,1,0,0,0,0
MADD,0,0,0,2,8,15,0,0,3,1,1,1
MAEA,0,0,0,0,0,0,0,1,5,0,0,0
MAF,0,0,0,0,0,0,0,0,2,0,1,2
MAFA,0,0,0,1,0,0,0,0,1,0,0,1
MAG,0,0,0,0,0,12,0,1,9,0,0,0
MAGEC3,0,0,0,0,3,6,0,4,4,0,0,0
MAGEL2,0,0,0,3,9,28,0,2,6,0,0,0
MAGI1,0,0,0,1,3,11,1,1,5,0,0,0
MAGI2,0,0,0,2,1,3,4,1,4,0,0,1
MAGT1,0,0,0,0,0,1,0,2,0,0,2,0
MAK,0,0,0,0,16,1,1,1,1,0,0,0
MAML2,0,0,0,0,2,6,1,0,1,0,0,0
MAMLD1,0,0,0,0,1,31,2,5,3,1,0,9
MAN1B1,0,0,0,2,2,7,1,1,9,3,2,2
MANBA,0,0,0,0,3,0,1,0,1,0,0,2
MANSC1,0,0,0,0,2,1,0,0,4,0,0,0
MAOA,0,0,0,0,0,0,0,0,3,0,0,0
MAOB,0,0,0,0,4,0,1,1,13,2,0,0
MAP1A,0,0,0,4,0,23,0,2,15,0,0,0
MAP2,0,0,0,0,4,23,3,0,7,0,0,0
MAP2K1,0,0,0,0,0,0,0,1,1,0,4,0
MAP2K2,0,0,0,2,0,0,1,0,6,0,1,3
MAP2K3,0,0,0,0,0,0,0,1,0,0,0,45
MAP2K4,0,0,0,0,0,0,1,1,8,0,0,0
MAP2K7,0,0,0,0,0,0,1,0,4,0,0,12
MAP3K1,0,0,0,5,3,2,6,0,19,0,0,0
MAP3K14,0,0,0,0,1,6,1,1,0,0,0,0
MAP3K8,0,0,0,0,1,4,0,0,1,0,0,0
MAP4,0,0,0,1,2,4,2,3,2,0,0,7
MAP4K5,0,0,0,2,0,2,1,1,1,0,0,4
MAP6,0,0,0,0,1,3,5,0,2,0,0,0
MAP7D1,0,0,0,1,1,1,0,3,4,0,0,0
MAPK10,0,0,0,0,0,0,0,1,5,0,0,0
MAPK14,0,0,0,1,0,0,0,0,0,0,0,0
MAPK3,0,0,0,1,0,0,0,1,4,0,0,1
MAPK8IP1,0,0,0,0,4,0,0,6,0,0,0,0
MAPT,0,0,0,2,0,3,0,3,0,1,1,0
MARCH3,0,0,0,1,0,0,0,0,1,0,0,0
MARK1,0,0,0,0,3,0,0,4,0,0,0,0
MARS,0,0,0,2,0,3,1,0,6,0,0,0
MARS2,0,0,0,1,4,0,0,1,0,0,0,0
MARVELD2,0,0,0,2,0,17,0,0,3,0,0,0
MASP1,0,0,0,3,1,4,2,4,1,3,0,2
MASP2,0,0,0,2,3,7,0,1,0,0,0,0
MAST4,0,0,0,6,7,44,2,8,12,1,0,6
MASTL,0,0,0,0,2,4,1,0,0,0,0,0
MAT1A,0,0,0,0,0,0,0,0,2,0,0,0
MATN3,0,0,0,1,1,0,1,0,0,0,0,0
MATN4,0,0,0,3,1,3,0,1,1,0,0,0
MATR3,0,0,0,1,0,0,1,3,0,4,6,34
MAX,0,0,0,0,0,0,0,0,1,0,1,1
MBD1,0,0,0,0,1,4,0,1,11,0,1,2
MBD3,0,0,0,1,3,0,0,0,2,0,0,0
MBD5,0,0,0,1,15,0,0,1,0,0,0,0
MBD6,0,0,0,1,3,6,0,2,1,0,0,0
MBL2,0,0,0,0,0,0,0,2,0,0,0,0
MBOAT7,0,0,0,1,0,0,1,3,1,0,0,0
MC1R,0,0,0,1,6,22,1,1,19,0,0,0
MC2R,0,0,0,1,1,0,0,0,36,0,0,0
MC3R,0,0,0,0,4,4,0,0,12,0,0,0
MCC,0,0,0,7,1,4,2,0,5,0,0,0
MCCC1,0,0,0,2,3,2,0,2,0,0,1,10
MCCC2,0,0,0,2,0,1,1,0,0,0,0,0
MCF2,0,0,0,0,1,2,0,1,4,3,0,0
MCFD2,0,0,0,0,0,0,1,0,0,0,0,0
MCHR1,0,0,0,1,0,5,0,1,0,1,0,0
MCL1,0,0,0,0,2,1,1,0,0,1,0,3
MCM3AP,0,0,0,3,5,7,1,10,23,0,0,1
MCM5,0,0,0,1,3,4,0,3,0,0,0,0
MCM6,0,0,0,0,1,28,2,1,0,0,0,1
MCM8,0,0,0,1,4,2,0,6,3,0,0,0
MCM9,0,0,0,1,1,19,0,0,10,0,0,0
MCOLN1,0,0,0,0,1,1,0,2,4,0,0,0
MCPH1,0,0,0,3,6,19,2,1,11,0,0,0
MDC1,0,0,0,13,4,1,52,0,0,0,0,0
MDGA2,0,0,0,2,2,9,0,3,6,1,0,0
MDH1,0,0,0,0,0,0,1,0,0,0,0,0
MDH2,0,0,0,0,0,0,2,0,10,0,0,0
MDM2,0,0,0,0,0,0,3,1,0,0,0,0
ME2,0,0,0,2,0,1,0,0,1,0,0,0
MECOM,0,0,0,1,0,14,2,1,2,0,0,0
MECP2,0,0,0,1,1,20,1,1,15,0,0,0
MED12,0,0,0,1,0,1,4,2,0,0,0,3
MED13,0,0,0,2,6,3,0,1,3,0,3,3
MED13L,0,0,0,0,5,41,1,1,4,0,0,3
MED20,0,0,0,0,2,1,0,0,1,0,0,0
MED23,0,0,0,0,0,1,2,0,10,0,1,6
MED25,0,0,0,0,6,2,0,4,3,0,0,2
MEF2C,0,0,0,0,0,0,0,3,0,2,0,0
MEFV,0,0,0,0,2,2,2,0,0,0,0,0
MEGF10,0,0,0,1,1,2,0,0,6,0,0,3
MEGF8,0,0,0,5,7,6,2,6,4,0,0,0
MEIS1,0,0,0,0,1,0,0,0,7,0,0,1
MELK,0,0,0,0,5,2,0,0,4,0,0,0
MEN1,0,0,0,1,0,0,3,1,12,0,0,0
MEP1B,0,0,0,0,0,5,1,0,1,2,0,0
MERTK,0,0,0,1,1,8,0,1,1,0,0,0
MESP1,0,0,0,0,0,2,0,0,8,0,0,0
MEST,0,0,0,0,1,0,0,2,0,0,0,0
MET,0,0,0,2,3,7,4,2,1,0,0,0
METTL14,0,0,0,0,0,0,1,0,0,0,0,0
MFAP4,0,0,0,1,0,4,0,2,0,0,0,0
MFAP5,0,0,0,0,0,0,0,6,3,0,0,0
MFF,0,0,0,0,4,0,2,0,0,0,0,1
MFGE8,0,0,0,0,0,7,0,2,3,0,0,0
MFHAS1,0,0,0,0,3,1,1,1,12,0,0,0
MFN2,0,0,0,2,2,4,0,6,4,0,0,3
MFRP,0,0,0,0,6,0,0,0,5,0,0,0
MGAT1,0,0,0,0,1,1,1,0,5,0,0,0
MGAT3,0,0,0,0,0,0,0,1,4,0,0,0
MGAT4A,0,0,0,1,0,0,0,0,4,0,0,2
MGAT4B,0,0,0,2,1,4,0,0,4,0,0,0
MGAT4C,0,0,0,0,1,4,6,0,0,0,0,2
MGAT5,0,0,0,0,3,2,1,0,3,0,0,0
MGAT5B,0,0,0,1,2,13,1,3,9,0,0,0
MGEA5,0,0,0,0,1,3,1,2,0,0,0,5
MGLL,0,0,0,0,1,2,0,3,0,0,0,0
MGME1,0,0,0,0,1,0,0,0,1,0,0,0
MGMT,0,0,0,0,0,0,1,1,1,0,0,0
MGST2,0,0,0,1,1,0,0,0,6,0,0,0
MIA3,0,0,0,1,8,36,1,2,1,0,1,3
MIB1,0,0,0,1,0,0,1,0,2,0,0,0
MICAL3,0,0,0,3,9,20,1,2,7,0,3,1
MICB,0,0,0,0,0,0,0,0,5,0,0,0
MID1,0,0,0,0,0,5,0,1,15,0,1,0
MID2,0,0,0,2,0,2,0,0,4,0,0,0
MIF,0,0,0,0,0,0,1,0,0,0,0,1
MIIP,0,0,0,0,2,3,1,2,0,0,0,0
MINPP1,0,0,0,0,0,0,2,0,5,0,0,0
MIPOL1,0,0,0,1,2,0,0,2,0,0,0,1
MITF,0,0,0,2,7,0,1,2,0,1,0,0
MKL1,0,0,0,0,8,6,1,0,35,0,1,0
MKL2,0,0,0,4,0,2,1,0,17,0,0,0
MKRN3,0,0,0,2,0,0,2,0,3,0,0,2
MKS1,0,0,0,1,0,3,0,1,0,0,0,1
MLC1,0,0,0,1,3,3,1,1,1,0,0,1
MLH1,0,0,0,3,8,15,3,0,0,2,0,10
MLLT10,0,0,0,3,1,7,1,1,6,3,0,5
MLLT11,0,0,0,0,0,0,0,0,2,0,0,0
MLLT3,0,0,0,1,1,7,2,0,13,0,0,1
MLPH,0,0,0,2,3,11,0,2,6,0,0,2
MLXIPL,0,0,0,1,0,10,1,2,12,0,0,0
MLYCD,0,0,0,0,0,4,2,0,3,0,0,0
MMAA,0,0,0,3,1,0,1,0,0,0,0,0
MMAB,0,0,0,0,0,1,1,0,0,0,7,22
MME,0,0,0,2,0,3,0,0,6,0,1,0
MMEL1,0,0,0,5,0,17,2,3,17,2,0,3
MMP1,0,0,0,1,4,1,1,3,0,0,0,0
MMP13,0,0,0,1,2,5,0,4,0,0,0,0
MMP14,0,0,0,2,6,0,1,0,4,0,0,2
MMP2,0,0,0,3,1,1,1,0,0,0,0,0
MMP20,0,0,0,2,0,14,0,1,2,0,0,0
MMP7,0,0,0,0,0,0,0,0,1,0,1,0
MMP9,0,0,0,0,3,9,1,0,0,0,0,0
MMRN2,0,0,0,2,3,3,1,0,5,0,0,0
MMS19,0,0,0,0,2,12,0,3,9,0,0,0
MN1,0,0,0,1,2,18,0,1,4,0,0,0
MNAT1,0,0,0,0,0,0,1,1,0,0,0,0
MND1,0,0,0,0,0,0,0,0,1,0,0,0
MNX1,0,0,0,0,0,0,0,0,1,0,0,21
MOCS1,0,0,0,5,3,2,0,1,1,3,5,55
MOGS,0,0,0,2,0,2,0,1,0,0,0,0
MOK,0,0,0,1,0,2,1,0,1,0,1,0
MOV10,0,0,0,1,1,2,0,5,0,0,0,0
MPDU1,0,0,0,0,0,1,0,1,0,0,1,1
MPDZ,0,0,0,5,6,28,4,5,10,1,2,2
MPHOSPH8,0,0,0,1,2,5,1,0,4,0,0,0
MPP3,0,0,0,2,1,15,1,8,7,0,0,0
MPP4,0,0,0,1,6,5,0,0,14,0,0,0
MPP6,0,0,0,6,0,10,0,1,0,0,1,1
MPST,0,0,0,1,0,9,0,1,0,0,0,0
MPV17,0,0,0,0,2,0,0,0,1,0,0,0
MPZ,0,0,0,0,0,0,1,1,0,1,0,0
MRAP,0,0,0,0,0,0,0,0,1,0,0,0
MRC1,0,0,0,0,1,7,0,4,9,0,0,2
MRE11,0,0,0,1,0,5,1,0,16,0,0,1
MREG,0,0,0,1,0,0,1,0,0,0,0,0
MRI1,0,0,0,0,1,14,1,0,0,0,0,1
MRPL12,0,0,0,0,0,0,0,2,0,0,0,0
MRPL44,0,0,0,0,0,0,0,1,0,0,0,1
MRPL48,0,0,0,0,1,0,0,1,0,0,0,0
MRPS2,0,0,0,1,0,0,0,2,3,0,0,0
MRPS22,0,0,0,0,2,3,0,0,1,0,0,0
MS4A1,0,0,0,0,2,0,1,0,3,0,0,1
MS4A3,0,0,0,0,1,1,0,0,1,0,0,0
MS4A6E,0,0,0,0,1,0,1,0,0,0,0,0
MSH2,0,0,0,0,1,0,0,0,8,0,2,1
MSMB,0,0,0,0,0,0,0,0,1,0,0,0
MSR1,0,0,0,0,0,1,0,0,2,0,3,0
MSRB3,0,0,0,0,0,0,0,2,0,0,0,0
MST1R,0,0,0,2,2,8,2,3,3,0,0,0
MT1A,0,0,0,0,0,0,0,0,6,0,0,0
MTA1,0,0,0,2,0,0,1,0,5,1,0,2
MTA2,0,0,0,1,1,0,1,0,14,0,0,0
MTA3,0,0,0,1,1,0,0,3,0,0,0,0
MTAP,0,0,0,0,1,1,3,0,2,0,0,0
MTCH2,0,0,0,0,2,0,33,0,3,0,0,1
MTF1,0,0,0,0,0,8,0,1,2,0,0,3
MTFMT,0,0,0,1,0,0,0,0,2,0,0,2
MTHFD1L,0,0,0,1,2,3,0,2,3,3,1,2
MTHFR,0,0,0,0,3,6,1,1,1,0,0,0
MTHFS,0,0,0,0,2,2,0,0,2,0,0,0
MTM1,0,0,0,0,0,0,0,1,0,0,0,0
MTMR12,0,0,0,2,1,2,1,0,16,0,0,0
MTMR14,0,0,0,2,0,12,3,0,9,0,0,0
MTMR8,0,0,0,2,1,8,0,1,0,0,0,0
MTMR9,0,0,0,0,0,3,0,1,1,0,0,1
MTNR1B,0,0,0,1,7,15,1,0,1,0,0,0
MTO1,0,0,0,0,0,6,0,1,7,0,0,3
MTOR,0,0,0,1,1,0,4,3,21,0,0,0
MTPAP,0,0,0,0,0,0,1,0,7,0,0,0
MTR,0,0,0,2,2,12,3,0,28,1,1,0
MTRR,0,0,0,3,2,4,2,0,3,0,0,0
MTSS1,0,0,0,1,7,2,1,0,1,0,0,0
MTSS1L,0,0,0,0,1,1,0,0,7,0,0,0
MTTP,0,0,0,1,2,4,0,3,0,0,0,9
MUC1,0,0,0,0,5,8,2,1,1,0,0,0
MUC13,0,0,0,0,0,3,0,0,1,0,0,2
MUC2,0,0,0,1,16,51,3,11,47,2,1,3
MUC3A,0,0,0,0,0,0,1,0,0,2,5,1
MUC5B,0,0,0,3,10,14,3,3,20,1,0,2
MURC,0,0,0,2,4,3,1,1,0,0,0,0
MUSK,0,0,0,1,2,10,0,0,8,1,0,1
MUT,0,0,0,2,0,25,0,0,10,0,0,2
MUTYH,0,0,0,2,2,5,0,0,2,0,0,0
MVK,0,0,0,1,0,0,1,0,6,0,0,0
MX1,0,0,0,6,1,3,1,0,10,0,0,0
MXRA5,0,0,0,7,1,40,5,2,16,0,0,0
MYB,0,0,0,1,0,0,0,0,13,0,0,0
MYBL2,0,0,0,4,2,0,1,3,4,0,0,0
MYBPC1,0,0,0,0,2,5,0,0,3,0,0,3
MYCBP2,0,0,0,2,2,15,1,5,18,0,0,0
MYCL,0,0,0,0,1,0,0,0,3,0,0,0
MYCN,0,0,0,1,1,0,0,1,2,0,0,0
MYD88,0,0,0,0,0,2,0,1,0,0,1,0
MYF5,0,0,0,0,0,0,0,0,1,0,0,0
MYF6,0,0,0,1,0,9,0,0,1,0,0,0
MYH11,0,0,0,4,6,17,1,8,16,0,0,1
MYH14,0,0,0,5,6,10,3,4,6,1,0,1
MYH2,0,0,0,3,3,5,1,9,0,2,0,1
MYH3,0,0,0,6,3,15,0,3,32,0,0,2
MYH4,0,0,0,1,1,16,2,0,14,0,0,1
MYH7,0,0,0,3,6,1,0,5,10,0,0,1
MYH9,0,0,0,0,3,35,0,11,5,0,0,4
MYL2,0,0,0,0,0,0,0,0,1,0,0,0
MYLIP,0,0,0,1,1,6,2,2,2,0,0,0
MYLK,0,0,0,5,5,8,2,1,11,0,0,3
MYLK2,0,0,0,1,0,1,2,1,3,0,0,1
MYO1C,0,0,0,7,0,29,0,2,13,1,10,12
MYO1D,0,0,0,0,0,6,0,0,17,0,1,0
MYO1E,0,0,0,2,0,10,2,8,37,0,1,0
MYO1F,0,0,0,1,5,6,1,3,6,0,1,6
MYO3A,0,0,0,4,1,6,0,0,3,0,0,1
MYO5A,0,0,0,3,4,6,0,2,8,0,0,2
MYO5C,0,0,0,2,2,3,0,3,9,0,0,1
MYO9B,0,0,0,7,3,29,1,4,20,0,1,1
MYOCD,0,0,0,2,4,0,3,4,59,1,0,0
MYOD1,0,0,0,0,1,2,0,0,3,0,0,0
MYOM1,0,0,0,5,3,6,1,3,1,0,0,0
MYOT,0,0,0,2,1,0,0,1,0,0,0,0
MYPN,0,0,0,3,4,12,2,1,9,2,3,5
MYT1,0,0,0,1,5,9,2,2,30,0,0,1
MYT1L,0,0,0,0,1,3,2,6,13,0,1,2
NAA10,0,0,0,0,0,0,0,1,0,0,0,0
NAA15,0,0,0,0,1,2,1,1,1,0,0,0
NAALADL2,0,0,0,1,0,2,0,20,6,0,0,0
NADK2,0,0,0,3,0,2,0,0,1,0,0,0
NAGA,0,0,0,2,0,5,0,0,7,0,0,0
NAGLU,0,0,0,1,1,1,0,0,14,0,0,0
NAGS,0,0,0,1,0,4,0,0,11,0,0,0
NALCN,0,0,0,1,2,4,1,0,18,0,0,0
NAMPT,0,0,0,0,0,10,1,0,9,0,0,0
NANOS1,0,0,0,0,0,0,2,0,0,0,0,0
NAPRT,0,0,0,2,2,13,1,0,8,0,0,1
NARS2,0,0,0,2,0,3,1,0,10,0,0,0
NAT2,0,0,0,0,0,0,0,0,1,0,0,0
NAT8L,0,0,0,0,0,0,2,0,1,0,0,0
NAV1,0,0,0,1,0,6,1,1,4,0,0,0
NAV2,0,0,0,4,10,21,4,4,17,1,0,0
NBEA,0,0,0,2,3,18,0,4,13,0,2,3
NBEAL2,0,0,0,8,4,15,5,6,9,1,0,0
NBPF1,0,0,0,0,2,4,0,0,1,0,0,6
NCALD,0,0,0,0,0,0,0,0,1,0,0,0
NCAM1,0,0,0,8,1,1,0,1,0,0,2,7
NCAM2,0,0,0,0,1,0,0,1,11,0,0,0
NCAN,0,0,0,7,4,1,3,4,2,1,0,0
NCAPD2,0,0,0,1,1,11,1,4,1,0,7,1
NCAPG2,0,0,0,0,0,14,1,0,11,0,0,0
NCF1,0,0,0,0,2,32,1,1,1,0,0,0
NCF2,0,0,0,0,0,4,1,1,6,0,0,0
NCK2,0,0,0,0,0,0,0,2,5,0,0,0
NCKAP1,0,0,0,3,4,1,1,0,5,0,0,2
NCKAP5,0,0,0,1,9,11,6,2,24,0,0,0
NCOA1,0,0,0,1,4,1,0,0,5,0,0,0
NCOA4,0,0,0,0,0,0,0,0,4,0,0,0
NCR3,0,0,0,0,0,13,1,1,0,0,0,0
NCSTN,0,0,0,2,4,0,1,1,0,0,0,1
NDE1,0,0,0,3,1,1,0,2,0,0,0,0
NDN,0,0,0,1,0,1,0,1,0,0,0,0
NDRG1,0,0,0,0,1,1,1,0,0,0,0,0
NDST1,0,0,0,5,1,0,2,1,2,0,0,0
NDST2,0,0,0,1,3,5,1,1,11,1,0,3
NDST3,0,0,0,0,1,6,1,0,2,0,0,0
NDST4,0,0,0,1,1,1,1,0,1,0,0,0
NDUFA1,0,0,0,0,0,19,0,0,1,0,0,0
NDUFA10,0,0,0,1,0,1,0,0,2,0,0,0
NDUFA12,0,0,0,0,0,0,0,2,0,0,0,0
NDUFA5,0,0,0,0,0,1,0,1,0,0,0,0
NDUFA6,0,0,0,0,0,0,0,1,7,0,0,0
NDUFA8,0,0,0,0,1,1,0,0,1,0,0,0
NDUFA9,0,0,0,1,0,2,2,0,0,0,0,0
NDUFAB1,0,0,0,1,0,0,0,1,3,0,0,0
NDUFAF1,0,0,0,0,1,3,0,1,0,1,2,9
NDUFAF5,0,0,0,0,0,0,1,0,1,0,0,0
NDUFAF6,0,0,0,0,0,1,0,0,1,0,0,0
NDUFB9,0,0,0,0,0,1,0,1,4,0,0,0
NDUFS1,0,0,0,0,8,2,0,1,4,0,0,0
NDUFS2,0,0,0,1,0,0,0,3,3,0,0,0
NDUFS5,0,0,0,0,0,0,0,2,0,0,0,0
NDUFS7,0,0,0,0,1,0,1,1,5,0,0,4
NDUFS8,0,0,0,1,2,2,0,1,3,0,0,0
NDUFV1,0,0,0,1,1,1,0,0,1,0,0,0
NECTIN1,0,0,0,3,0,5,0,3,6,0,0,0
NECTIN3,0,0,0,0,0,4,0,0,10,0,2,1
NECTIN4,0,0,0,0,0,7,0,4,3,0,0,0
NEDD4,0,0,0,2,0,18,1,3,4,0,0,0
NEDD4L,0,0,0,1,1,10,2,0,9,2,1,0
NEDD9,0,0,0,1,3,2,1,2,1,0,0,0
NEFH,0,0,0,2,3,10,0,0,8,0,0,0
NEFM,0,0,0,0,3,1,1,4,12,0,0,0
NEGR1,0,0,0,2,0,0,1,0,1,0,0,0
NEIL2,0,0,0,0,3,5,0,1,0,0,0,0
NEK1,0,0,0,4,0,10,2,1,5,0,5,0
NEK2,0,0,0,0,0,0,0,1,4,0,0,1
NEK8,0,0,0,1,3,1,1,1,0,0,0,0
NELFA,0,0,0,3,1,5,1,3,6,0,0,0
NELL1,0,0,0,1,1,8,1,0,8,0,0,0
NEO1,0,0,0,0,11,0,0,0,2,0,0,0
NEU1,0,0,0,2,0,0,0,0,1,0,0,0
NEU2,0,0,0,1,1,0,0,1,42,0,0,0
NEUROD1,0,0,0,1,0,0,2,1,0,0,0,0
NEXN,0,0,0,0,4,0,0,4,0,0,0,2
NF1,0,0,0,3,2,1,3,9,21,0,0,1
NF2,0,0,0,0,0,0,2,0,0,0,1,0
NFAT5,0,0,0,1,1,17,1,2,1,0,0,0
NFATC2,0,0,0,2,0,4,3,0,2,0,2,0
NFATC3,0,0,0,1,2,2,0,0,2,0,0,0
NFATC4,0,0,0,2,0,32,1,1,0,0,0,0
NFE2L1,0,0,0,0,0,2,1,0,0,0,0,0
NFE2L2,0,0,0,0,3,2,0,0,5,0,0,0
NFIB,0,0,0,1,0,5,0,0,2,0,1,0
NFIX,0,0,0,0,1,0,2,1,20,0,0,0
NFKB1,0,0,0,1,4,4,1,4,0,0,1,1
NFKB2,0,0,0,0,9,8,0,0,9,1,0,0
NFKBIZ,0,0,0,0,0,6,0,0,1,0,0,0
NFU1,0,0,0,0,2,0,0,0,1,1,0,6
NGEF,0,0,0,0,0,2,0,0,1,0,0,3
NGFR,0,0,0,0,1,0,0,0,3,0,1,0
NGLY1,0,0,0,0,1,1,0,0,4,0,0,0
NHEJ1,0,0,0,0,0,0,0,3,0,0,0,0
NHP2,0,0,0,0,9,3,0,0,1,0,1,8
NHS,0,0,0,4,0,2,1,4,2,0,0,0
NICN1,0,0,0,0,0,0,1,0,0,4,0,5
NID1,0,0,0,5,3,34,2,5,7,0,0,3
NIN,0,0,0,1,1,23,1,0,2,0,0,0
NIPA1,0,0,0,0,0,0,0,0,1,0,0,0
NIPAL4,0,0,0,2,0,3,0,8,0,0,0,2
NIPBL,0,0,0,8,0,5,4,2,15,3,0,0
NIPSNAP1,0,0,0,0,1,0,1,0,0,0,0,0
NISCH,0,0,0,5,0,4,1,3,28,0,0,0
NKX2-1,0,0,0,0,0,0,1,0,0,0,0,0
NKX2-3,0,0,0,0,0,0,0,0,3,0,0,0
NKX2-5,0,0,0,0,0,2,1,0,0,0,0,7
NKX2-6,0,0,0,0,0,0,0,1,0,0,0,0
NKX3-2,0,0,0,1,0,16,4,3,3,0,0,0
NLGN1,0,0,0,0,1,0,1,0,0,0,0,0
NLGN2,0,0,0,0,0,11,0,0,7,0,0,0
NLGN3,0,0,0,0,1,6,0,2,2,0,0,0
NLGN4X,0,0,0,2,7,0,2,3,1,0,0,0
