,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
CXCL12,0,0,0,0,0,4,0,0,5,0,0,1
CXCL5,0,0,0,0,0,0,1,0,0,0,0,0
CXCR4,0,0,0,0,0,0,0,2,5,0,0,0
CXCR6,0,0,0,0,1,0,1,0,2,0,0,0
CYB5R3,0,0,0,0,4,2,0,1,17,0,2,0
CYB5R4,0,0,0,0,1,3,0,1,2,0,0,0
CYBA,0,0,0,0,0,2,0,2,0,0,1,0
CYBB,0,0,0,2,0,8,0,0,2,0,0,0
CYC1,0,0,0,1,1,4,0,1,2,0,0,0
CYFIP1,0,0,0,5,1,3,1,1,23,1,1,12
CYLD,0,0,0,1,0,1,1,0,3,0,0,0
CYP11A1,0,0,0,0,3,24,0,0,3,0,0,1
CYP11B1,0,0,0,0,1,0,1,0,4,0,0,0
CYP11B2,0,0,0,1,0,2,0,1,0,1,0,0
CYP19A1,0,0,0,0,2,4,0,1,0,0,0,0
CYP24A1,0,0,0,1,6,6,0,0,1,0,0,1
CYP26A1,0,0,0,0,2,4,0,3,4,0,0,0
CYP26B1,0,0,0,2,1,6,0,0,4,0,0,1
CYP27B1,0,0,0,0,1,0,0,1,0,0,0,0
CYP2A13,0,0,0,1,3,4,0,2,2,0,0,0
CYP2A6,0,0,0,1,1,10,0,0,11,0,0,0
CYP2B6,0,0,0,0,0,47,0,1,16,0,0,0
CYP2C18,0,0,0,0,1,6,1,0,2,0,0,1
CYP2C19,0,0,0,1,1,7,1,0,0,0,0,0
CYP2C8,0,0,0,0,1,1,2,0,0,0,0,0
CYP2C9,0,0,0,0,1,5,0,0,1,0,0,0
CYP2E1,0,0,0,0,0,2,1,3,0,0,1,0
CYP2F1,0,0,0,1,3,7,0,1,0,0,0,5
CYP2J2,0,0,0,1,0,1,1,1,1,0,0,0
CYP2U1,0,0,0,0,0,13,0,2,0,1,0,0
CYP2W1,0,0,0,0,4,13,3,1,2,0,0,0
CYP3A4,0,0,0,1,0,15,0,0,5,0,0,1
CYP3A7-CYP3A51P,0,0,0,2,3,3,1,1,1,0,0,1
CYP46A1,0,0,0,0,0,0,0,1,0,0,1,0
CYP4B1,0,0,0,1,1,1,0,0,6,0,0,0
CYP4F22,0,0,0,0,3,1,2,0,1,0,0,0
CYP4F3,0,0,0,3,4,37,1,0,4,0,0,0
CYSLTR2,0,0,0,0,0,22,0,0,5,0,0,0
D2HGDH,0,0,0,2,1,1,0,0,3,0,2,0
DAAM1,0,0,0,1,4,0,1,1,14,0,0,0
DAB1,0,0,0,0,1,1,1,1,1,0,0,0
DAB2,0,0,0,4,1,14,0,3,0,0,0,0
DACH1,0,0,0,1,0,4,0,0,21,0,0,1
DAG1,0,0,0,2,1,7,1,0,2,2,0,0
DAO,0,0,0,1,0,0,0,1,6,0,0,0
DAPK1,0,0,0,2,2,12,0,0,16,0,0,1
DAPK3,0,0,0,0,6,1,1,3,7,0,0,0
DARS,0,0,0,0,0,13,1,1,1,0,0,0
DAXX,0,0,0,0,0,0,0,0,1,0,0,0
DAZL,0,0,0,0,1,1,1,0,0,0,0,0
DBF4B,0,0,0,0,3,1,0,0,1,0,1,0
DBI,0,0,0,0,0,0,0,0,10,0,0,0
DBT,0,0,0,0,0,12,0,1,3,0,0,0
DCAF13,0,0,0,0,0,6,0,0,6,0,0,4
DCAF17,0,0,0,3,1,2,1,0,1,0,4,11
DCAF4,0,0,0,1,0,4,0,0,12,0,0,0
DCAF8,0,0,0,0,2,1,0,0,2,0,0,0
DCBLD2,0,0,0,0,2,27,1,1,3,0,0,0
DCC,0,0,0,1,2,15,1,4,4,0,0,0
DCHS1,0,0,0,5,15,49,2,4,8,0,0,0
DCK,0,0,0,0,3,0,0,1,0,0,0,0
DCLK1,0,0,0,1,0,0,0,2,1,0,0,0
DCLRE1C,0,0,0,1,1,0,0,0,7,0,0,0
DCN,0,0,0,2,1,1,1,0,10,0,0,0
DCP1B,0,0,0,1,5,0,0,0,20,0,0,0
DCPS,0,0,0,0,0,4,1,4,1,0,0,0
DCTD,0,0,0,0,0,0,1,0,1,0,0,0
DCTN1,0,0,0,2,1,7,1,2,12,0,1,8
DDAH1,0,0,0,0,0,1,0,0,0,0,0,0
DDB1,0,0,0,1,1,0,0,1,6,0,0,5
DDB2,0,0,0,2,1,1,1,0,2,0,0,0
DDC,0,0,0,1,3,26,1,1,0,0,0,3
DDHD1,0,0,0,0,1,6,0,0,10,0,1,4
DDHD2,0,0,0,2,0,1,2,1,0,0,0,0
DDOST,0,0,0,1,0,2,1,5,2,0,0,0
DDR1,0,0,0,1,1,1,0,1,7,0,0,0
DDR2,0,0,0,1,0,0,0,1,15,0,0,0
DDRGK1,0,0,0,0,1,0,0,0,5,0,0,0
DDX10,0,0,0,0,3,3,0,0,20,0,0,0
DDX11,0,0,0,4,6,15,51,0,10,0,0,2
DDX20,0,0,0,2,3,3,2,4,13,0,0,0
DDX39B,0,0,0,0,0,0,0,0,2,1,0,3
DDX5,0,0,0,4,0,0,0,3,0,0,0,0
DDX59,0,0,0,0,0,9,0,1,0,0,0,0
DEAF1,0,0,0,3,8,4,2,4,0,0,0,0
DECR1,0,0,0,1,0,2,0,0,4,0,0,0
DEF6,0,0,0,1,1,0,0,0,4,0,1,0
DEFB1,0,0,0,0,0,0,0,0,10,0,0,0
DENND1A,0,0,0,0,1,1,2,1,5,1,0,7
DENND5A,0,0,0,5,2,7,1,0,1,0,0,0
DEPDC5,0,0,0,2,3,2,1,2,4,0,0,0
DES,0,0,0,0,1,0,1,0,0,0,0,0
DFNA5,0,0,0,2,2,0,1,2,0,2,10,0
DGAT1,0,0,0,0,3,0,0,1,25,0,2,1
DGCR14,0,0,0,2,1,0,1,1,2,0,0,4
DGCR2,0,0,0,2,4,11,0,4,9,0,0,0
DGCR6,0,0,0,0,2,14,1,0,1,0,0,0
DGCR8,0,0,0,0,4,2,2,0,1,0,1,0
DGKD,0,0,0,0,0,0,0,2,9,0,4,1
DGKE,0,0,0,0,0,9,0,1,8,0,0,0
DGUOK,0,0,0,0,0,3,0,0,1,0,0,0
DHCR24,0,0,0,0,2,0,1,0,4,0,0,0
DHFR,0,0,0,0,0,0,0,0,1,0,0,0
DHH,0,0,0,0,2,0,1,0,0,0,0,0
DHODH,0,0,0,0,2,3,0,0,5,0,0,0
DHTKD1,0,0,0,0,1,6,0,0,6,2,0,0
DHX16,0,0,0,0,1,0,1,0,3,0,0,1
DHX36,0,0,0,1,0,9,0,0,2,1,1,1
DHX37,0,0,0,0,3,17,0,2,2,0,0,11
DHX38,0,0,0,3,3,3,2,2,4,0,0,0
DIABLO,0,0,0,0,1,4,0,0,0,3,1,2
DIAPH2,0,0,0,0,0,3,0,2,0,0,0,0
DICER1,0,0,0,4,4,6,3,0,14,0,0,2
DIP2A,0,0,0,4,5,6,2,7,3,1,6,5
DIP2B,0,0,0,3,0,0,0,0,4,0,0,0
DIP2C,0,0,0,2,1,0,0,3,19,0,1,0
DIRC2,0,0,0,1,0,0,0,1,7,0,0,0
DIS3L2,0,0,0,2,1,36,0,3,5,0,0,17
DISC1,0,0,0,0,2,16,2,3,0,1,1,0
DISP1,0,0,0,5,1,5,0,3,1,0,0,1
DLAT,0,0,0,1,1,2,0,0,5,0,0,0
DLC1,0,0,0,5,2,12,1,1,2,0,0,0
DLG1,0,0,0,1,0,4,0,0,1,0,0,11
DLG2,0,0,0,0,2,2,0,0,9,1,0,0
DLG3,0,0,0,0,0,8,0,0,3,0,0,6
DLG4,0,0,0,1,0,0,1,1,4,0,0,1
DLG5,0,0,0,3,5,6,1,1,30,0,0,2
DLGAP2,0,0,0,0,8,7,0,3,7,0,0,0
DLGAP3,0,0,0,2,77,7,0,7,2,0,0,0
DLL1,0,0,0,1,1,3,1,5,14,1,0,1
DLL3,0,0,0,1,5,5,0,1,2,0,0,0
DLL4,0,0,0,2,3,2,1,3,2,0,0,0
DLX5,0,0,0,1,1,0,0,1,5,0,0,0
DLX6,0,0,0,1,2,3,0,1,8,0,0,0
DMBT1,0,0,0,5,2,53,2,4,17,0,0,0
DMBX1,0,0,0,2,2,7,0,1,0,0,0,0
DMC1,0,0,0,1,0,0,0,2,0,0,0,0
DMD,0,0,0,12,8,8,5,1,20,0,2,0
DMP1,0,0,0,0,2,3,0,0,6,0,0,0
DMPK,0,0,0,1,1,2,1,3,2,1,0,0
DMRT1,0,0,0,2,1,0,0,1,8,0,0,0
DMXL1,0,0,0,9,4,6,4,3,11,0,0,1
DMXL2,0,0,0,2,5,3,6,7,4,1,0,0
DNAAF1,0,0,0,5,3,10,0,1,2,0,0,2
DNAAF2,0,0,0,2,0,29,3,4,0,0,0,0
DNAAF3,0,0,0,2,13,5,0,2,1,0,0,2
DNAAF5,0,0,0,1,2,3,0,1,2,0,1,0
DNAH1,0,0,0,7,5,67,6,8,46,1,4,0
DNAI2,0,0,0,0,0,1,0,2,0,0,0,0
DNAJA4,0,0,0,0,0,0,2,0,0,0,1,0
DNAJB2,0,0,0,1,1,0,0,0,7,0,0,0
DNAJB6,0,0,0,2,10,0,0,1,1,0,0,0
DNAJC13,0,0,0,4,2,9,1,4,12,0,0,0
DNAJC19,0,0,0,0,0,0,0,0,2,0,0,4
DNAJC3,0,0,0,1,1,0,0,0,6,0,0,0
DNAL1,0,0,0,0,0,0,0,0,1,0,0,0
DNASE2,0,0,0,1,1,6,0,1,0,0,0,0
DND1,0,0,0,0,0,0,0,0,21,0,0,0
DNM1,0,0,0,0,0,0,0,0,2,0,0,0
DNM1L,0,0,0,0,1,0,2,0,2,0,0,0
DNM2,0,0,0,12,0,1,1,4,9,0,0,1
DNMT1,0,0,0,1,1,4,2,2,7,0,0,3
DNMT3A,0,0,0,0,1,0,1,2,4,0,1,2
DNMT3B,0,0,0,1,0,3,1,1,1,0,0,0
DNMT3L,0,0,0,0,0,4,0,0,7,0,0,0
DNTT,0,0,0,2,2,9,0,0,14,0,0,0
DOC2A,0,0,0,0,3,3,2,0,2,0,0,0
DOCK3,0,0,0,0,5,9,0,1,22,0,1,0
DOCK4,0,0,0,5,0,17,2,2,2,0,0,1
DOCK7,0,0,0,1,4,0,0,3,9,0,0,0
DOCK8,0,0,0,4,3,21,0,2,16,0,1,0
DOCK9,0,0,0,4,3,7,2,3,10,2,0,0
DOK1,0,0,0,1,0,2,2,1,0,0,0,0
DOK2,0,0,0,1,0,2,0,1,12,0,0,0
DOK5,0,0,0,1,0,0,0,0,1,0,0,0
DOLK,0,0,0,3,0,10,0,1,8,0,0,0
DOLPP1,0,0,0,0,0,0,0,1,0,0,0,0
DOT1L,0,0,0,2,0,9,1,5,7,2,0,0
DPAGT1,0,0,0,0,0,0,1,0,10,0,0,0
DPH1,0,0,0,0,3,6,1,0,2,1,1,0
DPP10,0,0,0,1,1,4,1,0,16,0,0,2
DPP3,0,0,0,3,3,3,0,1,7,0,0,0
DPP4,0,0,0,1,0,4,0,2,5,0,0,0
DPP6,0,0,0,1,2,1,1,0,3,0,0,0
DPYD,0,0,0,1,0,2,7,0,0,0,0,0
DPYS,0,0,0,4,1,1,0,0,1,0,0,3
DPYSL2,0,0,0,1,2,0,2,3,21,0,0,2
DRD2,0,0,0,2,1,0,0,1,1,0,0,1
DRD3,0,0,0,0,5,0,0,0,1,0,0,1
DRD4,0,0,0,0,5,3,0,0,2,1,0,0
DROSHA,0,0,0,1,1,16,0,1,1,0,6,2
DRP2,0,0,0,2,3,5,0,0,2,0,0,0
DSC2,0,0,0,1,2,7,2,2,0,1,1,0
DSC3,0,0,0,2,7,4,0,1,1,0,0,0
DSCAM,0,0,0,2,4,0,2,4,19,0,0,2
DSE,0,0,0,2,2,1,0,0,3,0,0,0
DSG1,0,0,0,4,7,24,0,1,16,0,0,0
DSG2,0,0,0,2,0,9,0,2,2,0,1,1
DSG4,0,0,0,3,0,25,1,1,2,1,0,0
DSP,0,0,0,7,7,17,3,4,21,0,0,1
DSPP,0,0,0,0,4,3,0,0,4,0,0,0
DST,0,0,0,7,6,17,3,2,25,8,8,27
DTHD1,0,0,0,1,1,0,0,0,5,0,0,0
DTNA,0,0,0,3,0,5,1,5,14,0,2,0
DTNBP1,0,0,0,1,0,0,0,0,10,2,6,9
DUOXA2,0,0,0,0,1,1,1,1,0,0,0,0
DUSP22,0,0,0,0,0,4,0,0,2,0,0,0
DUSP3,0,0,0,0,1,1,0,2,20,0,1,0
DUT,0,0,0,0,0,0,0,1,0,0,0,2
DVL1,0,0,0,2,6,1,3,2,2,0,1,0
DVL2,0,0,0,0,3,0,0,2,1,0,0,0
DXO,0,0,0,0,1,11,1,0,0,0,0,0
DYNC1H1,0,0,0,2,1,15,2,4,7,0,0,2
DYNC1I1,0,0,0,2,5,0,1,1,0,0,0,0
DYNC2H1,0,0,0,8,11,27,11,5,8,0,0,1
DYRK1A,0,0,0,1,0,0,0,2,0,0,1,0
DYRK1B,0,0,0,2,0,4,1,0,6,0,0,1
DYSF,0,0,0,7,11,24,2,12,4,0,0,2
E2F1,0,0,0,1,1,7,0,0,1,0,0,0
E2F4,0,0,0,0,1,1,1,0,1,0,0,0
E2F5,0,0,0,1,1,0,0,0,1,0,0,0
EBF4,0,0,0,1,0,2,0,1,3,0,0,0
EBP,0,0,0,0,3,3,0,1,0,0,0,0
ECE1,0,0,0,2,3,2,1,0,0,1,0,1
ECE2,0,0,0,0,0,0,0,0,1,0,0,0
ECEL1,0,0,0,1,1,5,2,0,3,0,0,0
ECHS1,0,0,0,0,0,0,2,0,0,0,0,0
ECM2,0,0,0,0,7,0,0,3,3,0,0,0
ECSIT,0,0,0,0,1,0,0,2,6,0,4,0
EDA,0,0,0,2,0,1,0,0,1,0,0,0
EDA2R,0,0,0,0,1,1,0,0,9,0,0,0
EDAR,0,0,0,0,1,0,0,3,2,0,0,0
EDN1,0,0,0,0,0,7,0,1,0,0,0,0
EDN2,0,0,0,0,0,2,0,0,1,0,1,0
EDNRA,0,0,0,0,0,0,0,0,3,0,0,0
EDNRB,0,0,0,1,0,12,0,0,3,0,0,1
EDRF1,0,0,0,3,3,0,0,1,1,1,0,0
EEF1A2,0,0,0,0,0,0,0,0,3,0,0,0
EEF2,0,0,0,0,1,0,1,6,12,0,1,0
EEF2K,0,0,0,5,3,8,0,2,0,0,0,0
EFEMP2,0,0,0,1,0,8,0,1,2,0,0,2
EFHC2,0,0,0,0,2,0,0,0,4,0,0,1
EFNA5,0,0,0,0,0,0,2,0,0,0,0,0
EFNB1,0,0,0,1,0,0,6,0,0,0,0,0
EFR3A,0,0,0,3,0,3,0,3,0,0,2,0
EFTUD2,0,0,0,1,0,0,0,0,6,2,0,0
EGF,0,0,0,1,2,7,1,0,46,0,0,0
EGFR,0,0,0,3,0,0,4,4,2,0,0,0
EGLN1,0,0,0,4,0,1,0,0,8,0,0,0
EGR2,0,0,0,1,2,0,2,1,0,0,0,0
EGR3,0,0,0,0,1,0,1,1,1,0,0,0
EHBP1,0,0,0,1,4,35,2,2,14,0,0,0
EHD2,0,0,0,0,2,9,3,0,19,0,0,0
EHMT1,0,0,0,1,1,2,1,10,7,1,1,0
EHMT2,0,0,0,1,2,0,1,0,13,0,0,0
EIF2B1,0,0,0,2,0,0,2,2,1,0,0,0
EIF2B2,0,0,0,0,1,1,1,0,0,0,0,0
EIF2B4,0,0,0,2,2,2,1,0,1,0,0,0
EIF2B5,0,0,0,2,1,2,2,0,5,0,0,0
EIF2D,0,0,0,2,0,5,0,4,1,0,0,0
EIF4A3,0,0,0,2,0,0,0,1,0,0,0,0
EIF4B,0,0,0,7,0,4,0,1,6,0,0,0
EIF4E,0,0,0,4,0,0,0,2,0,1,0,1
EIF4G1,0,0,0,0,2,2,1,1,11,0,0,0
ELANE,0,0,0,1,0,0,0,2,0,0,0,0
ELAVL2,0,0,0,0,0,0,1,2,0,0,0,0
ELF4,0,0,0,0,0,10,0,0,2,0,0,0
ELK1,0,0,0,0,0,2,0,3,0,0,0,0
ELK3,0,0,0,3,1,7,1,1,13,0,0,0
ELMOD2,0,0,0,0,0,2,0,0,1,0,0,0
ELMOD3,0,0,0,0,1,0,1,1,2,0,0,0
ELN,0,0,0,0,6,10,0,1,6,0,1,0
ELOA,0,0,0,0,3,4,0,4,1,0,0,1
ELOB,0,0,0,0,0,0,1,0,0,0,0,0
ELOVL4,0,0,0,0,0,1,0,2,0,1,0,0
ELOVL5,0,0,0,1,0,2,1,0,9,0,0,7
ELP2,0,0,0,0,1,36,2,0,11,0,1,1
ELP4,0,0,0,3,0,8,4,0,2,0,0,0
EMC1,0,0,0,1,5,3,3,1,6,0,0,0
EMC4,0,0,0,0,0,0,1,0,0,2,0,1
EMD,0,0,0,1,0,0,1,0,0,0,0,0
EML1,0,0,0,2,3,3,1,3,7,0,0,2
EML4,0,0,0,1,2,0,1,0,4,0,0,0
EMX1,0,0,0,0,1,0,0,1,5,0,0,0
EMX2,0,0,0,0,1,0,0,0,1,0,0,0
EN2,0,0,0,0,0,1,0,1,9,0,0,0
ENG,0,0,0,1,3,4,1,0,2,0,0,0
ENO1,0,0,0,3,0,18,0,1,11,0,0,0
ENO3,0,0,0,0,1,0,0,0,1,0,0,0
ENOX1,0,0,0,0,4,0,1,0,2,0,0,0
ENSA,0,0,0,0,0,9,1,0,0,0,0,0
EOGT,0,0,0,0,0,0,3,1,0,0,0,0
EOMES,0,0,0,1,1,2,1,0,0,0,0,0
EP300,0,0,0,2,5,19,4,6,21,0,0,3
EPAS1,0,0,0,1,1,4,4,3,7,0,0,2
EPB41,0,0,0,1,1,13,0,1,0,0,0,0
EPB41L1,0,0,0,2,0,14,0,3,1,0,0,0
EPB41L2,0,0,0,1,1,26,0,0,2,0,0,0
EPB41L4A,0,0,0,0,1,9,0,1,12,0,1,0
EPB42,0,0,0,1,2,18,2,0,4,0,0,0
EPC2,0,0,0,2,0,1,0,3,3,0,0,0
EPG5,0,0,0,1,7,21,0,5,15,0,0,0
EPHA2,0,0,0,3,6,9,1,8,17,0,0,0
EPHA3,0,0,0,3,3,10,2,2,11,1,0,0
EPHA5,0,0,0,1,1,2,3,1,2,0,0,0
EPHA6,0,0,0,4,3,8,0,0,8,0,0,0
EPHA7,0,0,0,4,2,1,0,0,6,0,0,0
EPHB1,0,0,0,2,1,3,0,2,3,0,0,0
EPHB2,0,0,0,2,6,5,2,0,3,0,0,1
EPHB4,0,0,0,2,0,8,2,10,8,0,1,2
EPHB6,0,0,0,1,3,1,0,1,0,0,0,0
EPHX1,0,0,0,0,3,4,0,0,4,0,0,0
EPHX2,0,0,0,0,4,16,0,1,24,0,0,6
EPM2A,0,0,0,2,1,1,0,0,3,0,0,0
EPO,0,0,0,0,0,8,0,1,0,0,0,0
EPS8,0,0,0,2,1,29,0,0,10,0,0,0
ERBB2,0,0,0,4,1,12,2,1,12,0,0,0
ERBB3,0,0,0,2,2,17,2,0,10,0,0,0
ERBB4,0,0,0,3,6,1,0,0,26,0,1,0
ERC1,0,0,0,2,1,0,1,0,0,0,0,0
ERCC1,0,0,0,1,2,0,0,0,0,0,0,0
ERCC3,0,0,0,0,0,12,0,2,0,0,0,0
ERCC4,0,0,0,6,7,12,0,1,7,0,0,0
ERCC8,0,0,0,2,1,7,0,1,2,0,0,3
ERF,0,0,0,0,0,1,3,0,1,0,0,0
ERG,0,0,0,1,0,2,2,0,6,0,1,0
ERLIN2,0,0,0,0,1,0,2,1,1,0,0,2
ERMARD,0,0,0,0,1,6,1,1,0,0,0,0
ESAM,0,0,0,0,2,14,0,1,11,0,0,0
ESCO2,0,0,0,0,0,7,0,1,2,0,0,0
ESPL1,0,0,0,4,3,4,1,7,3,0,0,0
ESPN,0,0,0,0,2,12,3,10,33,0,0,0
ESR1,0,0,0,1,0,7,0,1,2,0,0,0
ESR2,0,0,0,0,1,2,1,1,1,0,0,0
ESRRB,0,0,0,1,0,0,1,1,1,0,0,0
ETFA,0,0,0,0,0,20,0,0,1,0,2,0
ETFB,0,0,0,0,5,4,1,1,0,1,0,0
ETFDH,0,0,0,2,0,3,0,1,2,0,0,0
ETHE1,0,0,0,0,0,0,0,0,10,0,0,0
ETNPPL,0,0,0,4,1,0,0,0,1,0,0,0
ETS1,0,0,0,0,0,3,1,3,0,0,1,3
ETV4,0,0,0,0,2,3,0,0,0,0,0,0
ETV6,0,0,0,0,0,0,0,3,1,0,0,0
EVC,0,0,0,2,5,13,2,2,4,1,0,0
EVC2,0,0,0,1,4,23,2,3,33,0,1,0
EVI5,0,0,0,2,1,5,0,2,0,0,0,0
EWSR1,0,0,0,1,2,0,4,1,4,0,0,0
EXOC4,0,0,0,0,2,2,0,5,6,0,0,0
EXOC6B,0,0,0,0,3,10,1,0,2,0,0,0
EXOC8,0,0,0,0,2,2,1,0,7,0,0,0
EXOSC3,0,0,0,0,0,0,0,2,0,0,0,0
EXOSC5,0,0,0,0,6,0,0,0,3,0,0,0
EXOSC8,0,0,0,0,0,15,0,0,2,0,0,0
EXT1,0,0,0,1,0,0,0,1,1,0,0,0
EXT2,0,0,0,1,0,15,0,2,0,0,0,0
EXTL3,0,0,0,0,3,2,1,4,5,0,0,0
EYA1,0,0,0,4,1,2,0,1,2,0,0,0
EYA4,0,0,0,0,1,2,2,2,4,1,0,0
EZH2,0,0,0,0,0,0,1,0,12,0,1,0
F10,0,0,0,14,4,1,0,0,16,0,0,0
F11,0,0,0,1,1,3,4,2,2,0,0,0
F13A1,0,0,0,1,0,3,3,1,1,0,0,0
F13B,0,0,0,0,0,0,0,0,1,0,1,0
F2,0,0,0,0,0,5,0,2,15,0,0,0
F2R,0,0,0,0,0,2,0,6,5,0,0,0
F5,0,0,0,8,8,42,6,1,2,0,0,0
F7,0,0,0,1,1,1,0,0,6,0,0,0
F8,0,0,0,3,5,2,1,6,3,0,0,4
FA2H,0,0,0,0,0,1,0,0,1,1,0,0
FAAH,0,0,0,1,0,0,0,1,3,0,0,1
FAAP100,0,0,0,1,6,44,1,6,3,0,0,0
FABP1,0,0,0,0,0,0,0,1,0,0,0,0
FABP2,0,0,0,0,0,0,0,0,3,0,0,0
FABP3,0,0,0,0,0,10,1,0,0,0,0,0
FABP6,0,0,0,0,2,0,1,0,0,0,0,0
FADD,0,0,0,0,0,0,0,0,1,0,0,0
FADS2,0,0,0,0,0,5,0,0,1,0,0,0
FAH,0,0,0,2,3,0,0,0,7,0,0,2
FAM120A,0,0,0,1,0,0,1,2,0,0,0,0
FAM120AOS,0,0,0,1,1,2,0,0,2,0,0,0
FAM134B,0,0,0,0,0,3,0,1,10,0,0,0
FAM175A,0,0,0,0,0,5,0,2,2,0,0,0
FAM177A1,0,0,0,0,0,1,0,0,4,0,0,0
FAM189B,0,0,0,3,0,15,0,0,1,0,0,0
FAM20A,0,0,0,2,4,1,0,7,3,0,2,15
FAM20C,0,0,0,0,10,20,2,1,0,1,0,0
FAM3C,0,0,0,0,0,0,0,3,5,0,0,0
FAM47B,0,0,0,2,2,0,2,0,9,0,0,0
FAM64A,0,0,0,1,5,0,1,0,0,0,0,1
FAM65B,0,0,0,1,3,4,0,2,7,0,1,0
FAM8A1,0,0,0,3,1,52,1,0,3,0,0,0
FAM91A1,0,0,0,1,1,8,0,0,2,0,0,0
FANCA,0,0,0,1,7,19,2,2,9,0,1,1
FANCB,0,0,0,0,4,5,0,1,2,0,0,0
FANCE,0,0,0,1,2,0,0,2,5,0,0,0
FANCF,0,0,0,0,0,0,2,0,0,0,0,0
FANCG,0,0,0,0,1,0,1,0,1,0,0,0
FANCI,0,0,0,0,1,5,3,3,13,0,2,0
FARS2,0,0,0,1,0,5,0,1,3,0,0,0
FAS,0,0,0,2,0,2,0,2,4,1,0,5
FASN,0,0,0,7,10,59,7,6,9,0,10,1
FASTKD2,0,0,0,0,0,8,0,1,6,0,0,1
FAT1,0,0,0,11,12,33,7,6,24,0,0,0
FAT3,0,0,0,6,6,23,6,6,30,0,0,2
FAT4,0,0,0,5,8,16,6,11,20,0,0,0
FBLN1,0,0,0,2,4,1,1,1,1,2,0,9
FBLN2,0,0,0,3,2,26,2,6,17,0,0,0
FBLN5,0,0,0,2,1,1,1,1,0,0,1,0
FBN1,0,0,0,3,1,11,1,0,35,0,0,1
FBN2,0,0,0,6,10,38,3,1,27,0,0,0
FBP1,0,0,0,0,0,1,0,0,1,0,0,0
FBXL4,0,0,0,0,5,3,1,0,1,0,0,0
FBXO10,0,0,0,2,1,0,0,4,0,0,0,4
FBXO11,0,0,0,0,0,0,0,1,3,0,0,0
FBXO18,0,0,0,0,0,0,0,3,18,1,0,0
FBXO25,0,0,0,0,1,0,1,1,1,0,0,0
FBXO28,0,0,0,0,0,1,0,0,1,0,1,0
FBXO31,0,0,0,1,1,0,0,6,0,0,0,0
FBXO7,0,0,0,0,5,4,0,1,6,0,0,3
FBXW11,0,0,0,1,0,0,4,1,11,0,0,0
FBXW7,0,0,0,1,0,0,0,0,1,0,0,1
FCAR,0,0,0,1,2,4,1,1,0,0,0,0
FCER1A,0,0,0,0,0,0,1,0,0,0,0,1
FCER1G,0,0,0,1,0,1,1,0,0,0,0,0
FCER2,0,0,0,0,3,0,1,0,1,0,0,0
FCGR2B,0,0,0,0,0,1,0,0,2,0,0,0
FCGR2C,0,0,0,0,0,0,0,0,16,0,0,2
FCGR3A,0,0,0,0,2,0,1,2,3,0,0,0
FCGRT,0,0,0,0,0,0,0,0,0,0,0,0
FCN2,0,0,0,0,4,0,0,0,1,0,0,0
FDFT1,0,0,0,4,1,3,0,1,9,0,0,1
FDX1L,0,0,0,2,0,0,0,2,1,0,0,0
FECH,0,0,0,1,0,5,1,1,1,0,0,0
FEM1A,0,0,0,0,0,24,0,0,1,0,0,0
FEM1B,0,0,0,1,0,0,0,0,4,0,0,0
FERMT3,0,0,0,3,2,6,1,1,16,0,0,4
FEZF1,0,0,0,1,0,0,0,0,2,0,0,0
FEZF2,0,0,0,0,0,0,0,1,2,0,0,0
FFAR4,0,0,0,0,0,0,1,0,15,0,0,0
FGA,0,0,0,1,6,0,1,0,2,0,0,0
FGB,0,0,0,0,3,2,2,0,2,1,0,0
FGD1,0,0,0,1,0,8,2,7,0,0,0,0
FGD3,0,0,0,1,6,13,2,3,13,0,0,0
FGD4,0,0,0,0,2,4,0,0,14,0,0,1
FGF14,0,0,0,0,0,0,0,0,2,0,0,9
FGF17,0,0,0,1,0,0,0,0,2,0,0,0
FGF2,0,0,0,0,0,0,0,0,2,0,0,1
FGF22,0,0,0,1,0,1,1,0,0,0,0,0
FGF23,0,0,0,2,0,0,1,0,0,0,1,0
FGF3,0,0,0,0,0,0,1,1,0,0,0,5
FGFBP1,0,0,0,0,0,3,0,0,2,0,0,0
FGFR1,0,0,0,3,7,0,2,1,4,0,0,0
FGFR1OP,0,0,0,0,1,4,1,1,1,0,0,0
FGFR2,0,0,0,0,0,0,2,4,14,0,0,1
FGFR3,0,0,0,3,3,15,5,7,8,0,0,2
FGFR4,0,0,0,2,2,2,1,0,10,0,0,0
FGG,0,0,0,0,0,8,1,0,0,0,0,8
FHL1,0,0,0,0,1,0,0,0,5,1,0,1
FHL2,0,0,0,0,2,2,0,1,0,0,0,1
FHOD3,0,0,0,0,8,11,3,1,2,0,0,0
FIG4,0,0,0,1,0,0,1,5,6,0,0,3
FIGN,0,0,0,2,1,0,0,0,7,0,0,0
FKBP4,0,0,0,0,1,0,0,1,0,0,0,0
FKBP5,0,0,0,0,1,1,0,2,0,0,0,0
FKBP8,0,0,0,1,0,0,0,0,8,0,0,0
FKTN,0,0,0,0,1,18,1,0,16,0,0,0
